id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
604,Thank you Albany; New York!  #MakeAmericaGreatAgain #Trump2016  https://t.co/IAOuSY5VDC https://t.co/WcItUuxej8,FALSE,14346,NA,4/12/2016 1:31,FALSE,NA,719699000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5339,FALSE,FALSE,NA,NA,-1
605,Join me in Rome; NY- tomorrow!  #Trump2016 #NYPrimary  Tickets available: https://t.co/VGCdQubia1,FALSE,7923,NA,4/11/2016 23:02,FALSE,NA,719662000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2757,FALSE,FALSE,NA,NA,-1
606,Tune in &amp; join me live in Albany; New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain   https://t.co/rY5zqUX9Wu,FALSE,8089,NA,4/11/2016 22:49,FALSE,NA,719659000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2414,FALSE,FALSE,NA,NA,-1
607,A very interesting piece; by a very good writer; @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg,FALSE,8808,NA,4/11/2016 22:07,FALSE,NA,719648000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3721,FALSE,FALSE,NA,NA,-1
608,Leaving for Albany; New York now; massive crowd expected. Very exciting!,FALSE,13394,NA,4/11/2016 20:58,FALSE,NA,719631000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3364,FALSE,FALSE,NA,NA,-1
609,Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!,FALSE,10390,NA,4/11/2016 20:58,FALSE,NA,719631000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2688,FALSE,FALSE,NA,NA,-1
610,"""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people; thank you!",FALSE,8212,NA,4/11/2016 12:21,FALSE,NA,719501000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2245,FALSE,FALSE,NA,NA,1
611,"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!",FALSE,8003,NA,4/11/2016 11:18,FALSE,NA,719485000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1954,FALSE,FALSE,NA,NA,1
612,"""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain""",FALSE,8890,NA,4/11/2016 11:18,FALSE,NA,719485000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2399,FALSE,FALSE,NA,NA,1
613,"""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k &amp; own the news cycle""",FALSE,10650,NA,4/11/2016 11:17,FALSE,NA,719484000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3979,FALSE,FALSE,NA,NA,1
614,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!,FALSE,7338,NA,4/11/2016 10:45,FALSE,NA,719476000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1534,FALSE,FALSE,NA,NA,1
615,The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!,FALSE,26694,NA,4/11/2016 0:50,FALSE,NA,719327000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11371,FALSE,FALSE,NA,NA,1
616,How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!,FALSE,27761,NA,4/11/2016 0:28,FALSE,NA,719321000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10457,FALSE,FALSE,NA,NA,1
617,#MakeAmericaGreatAgain #Trump2016  https://t.co/TvFgM4TqKj,FALSE,8673,NA,4/10/2016 19:23,FALSE,NA,719245000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3498,FALSE,FALSE,NA,NA,-1
618,I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!,FALSE,26631,NA,4/10/2016 13:47,FALSE,NA,719160000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10042,FALSE,FALSE,NA,NA,1
619,The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!,FALSE,14662,NA,4/10/2016 13:40,FALSE,NA,719158000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5285,FALSE,FALSE,NA,NA,1
620,"""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJu4  @Q102Philly""",FALSE,8790,NA,4/10/2016 11:29,FALSE,NA,719125000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3614,FALSE,FALSE,NA,NA,1
621,"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump""",FALSE,6996,NA,4/10/2016 11:25,FALSE,NA,719124000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2054,FALSE,FALSE,NA,NA,1
622,"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!",FALSE,8624,NA,4/10/2016 3:17,FALSE,NA,719001000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2600,FALSE,FALSE,NA,NA,1
623,"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people.""",FALSE,13072,NA,4/10/2016 3:10,FALSE,NA,719000000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5044,FALSE,FALSE,NA,NA,1
624,"""@metalmom888:  @Theresa_Cali If the GOP screws Trump; his millions will walk from the GOP never to return! They better think long and hard""",FALSE,12349,NA,4/10/2016 3:05,FALSE,NA,718998000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4394,FALSE,FALSE,NA,NA,1
625,"""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders).",FALSE,10260,NA,4/10/2016 3:04,FALSE,NA,718998000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3571,FALSE,FALSE,NA,NA,1
626,"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain""",FALSE,10259,NA,4/10/2016 3:02,FALSE,NA,718998000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3322,FALSE,FALSE,NA,NA,1
627,"""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out &amp; vote.""",FALSE,8617,NA,4/10/2016 3:02,FALSE,NA,718998000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2682,FALSE,FALSE,NA,NA,1
628,"""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now.",FALSE,8149,NA,4/10/2016 3:00,FALSE,NA,718997000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2580,FALSE,FALSE,NA,NA,1
629,"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! https://t.co/Q08Kp4esxl Media shld report.",FALSE,6258,NA,4/10/2016 2:47,FALSE,NA,718994000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2080,FALSE,FALSE,NA,NA,1
630,"""@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/yQmh3iSPBY"" Thank you!",FALSE,16364,NA,4/10/2016 2:45,FALSE,NA,718993000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6064,FALSE,FALSE,NA,NA,1
631,"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://t.co/NxYhzdcMS0"" Very sad!",FALSE,5531,NA,4/10/2016 2:44,FALSE,NA,718993000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2183,FALSE,FALSE,NA,NA,1
632,A great honor to visit the 9/11 Memorial Museum with my wife; @MELANIATRUMP; today. #NewYorkValues https://t.co/eKCEWRD0Ro,FALSE,21013,NA,4/9/2016 21:29,FALSE,NA,718914000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6482,FALSE,FALSE,NA,NA,-1
633,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!",FALSE,15198,NA,4/9/2016 12:02,FALSE,NA,718771000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5556,FALSE,FALSE,NA,NA,1
634,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX""",FALSE,15391,NA,4/9/2016 11:44,FALSE,NA,718767000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4913,FALSE,FALSE,NA,NA,1
635,Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability; I can go along with that!,FALSE,30533,NA,4/9/2016 11:22,FALSE,NA,718761000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10737,FALSE,FALSE,NA,NA,1
636,Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else; me; still must fight,FALSE,28405,NA,4/9/2016 3:07,FALSE,NA,718636000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9142,FALSE,FALSE,NA,NA,1
637,"""@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>""",FALSE,7162,NA,4/9/2016 2:58,FALSE,NA,718634000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1792,FALSE,FALSE,NA,NA,1
638,"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!",FALSE,9400,NA,4/9/2016 2:52,FALSE,NA,718633000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2722,FALSE,FALSE,NA,NA,1
639,"""@lilrachiepoo: @realDonaldTrump Thank you; Mr. Trump; for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN""",FALSE,10676,NA,4/9/2016 2:35,FALSE,NA,718628000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3259,FALSE,FALSE,NA,NA,1
640,"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>"" Thank you.",FALSE,7836,NA,4/9/2016 2:33,FALSE,NA,718628000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2103,FALSE,FALSE,NA,NA,1
641,"""@redneckgp: All you haters out there; STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU &amp; AMERICA FIRST  #trump""",FALSE,10929,NA,4/9/2016 2:32,FALSE,NA,718628000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3538,FALSE,FALSE,NA,NA,1
642,"""@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!",FALSE,6493,NA,4/9/2016 2:28,FALSE,NA,718627000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1977,FALSE,FALSE,NA,NA,1
643,A great day in Wisconsin; many stops; many great people! Melania is joining me on Monday. Big crowds. MAKE AMERICA GREAT AGAIN!,FALSE,17881,NA,4/4/2016 3:13,FALSE,NA,716826000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5244,FALSE,FALSE,NA,NA,1
644,A great night in West Allis; Wisconsin! Thank you! #VoteTrumpWI #WIPrimary   https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs,FALSE,13970,NA,4/4/2016 2:16,FALSE,NA,716812000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4894,FALSE,FALSE,NA,NA,-1
645,I am on @FoxNews with @greta doing a town hall; from Wisconsin- now! Enjoy!  #MakeAmericaGreatAgain #Trump2016,FALSE,11390,NA,4/4/2016 0:14,FALSE,NA,716781000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2662,FALSE,FALSE,NA,NA,-1
646,Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster &amp; all @TrumpGolf clubs! Great going!,FALSE,9024,NA,4/3/2016 23:48,FALSE,NA,716774000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2196,FALSE,FALSE,NA,NA,-1
647,I will be in Milwaukee; Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn,FALSE,10084,NA,4/3/2016 20:43,FALSE,NA,716728000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3563,FALSE,FALSE,NA,NA,-1
648,Thank you Miss Katie's Diner!  #MakeAmericaGreatAgain #Trump2016  https://t.co/oYpUYJmpKI https://t.co/uTSIiVqPkT,FALSE,11956,NA,4/3/2016 18:05,FALSE,NA,716688000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4034,FALSE,FALSE,NA,NA,-1
649,Thank you New York; and Pennsylvania!   #MakeAmericaGreatAgain #Trump2016 https://t.co/sziCGsvGbz,FALSE,15639,NA,4/3/2016 17:48,FALSE,NA,716684000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6061,FALSE,FALSE,NA,NA,-1
650,"""@GOPjenna: ""I don't care about the game; I care about the PEOPLE."" And that's exactly why WE THE PEOPLE love you so much! #Trump2016""",FALSE,13408,NA,4/3/2016 14:53,FALSE,NA,716640000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4807,FALSE,FALSE,NA,NA,1
651,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J,FALSE,15601,NA,4/3/2016 13:46,FALSE,NA,716623000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5756,FALSE,FALSE,NA,NA,-1
652,"""@007cigarjoe: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump IS THE ONLY DEAL !!! https://t.co/PQHIM7AbvK""",FALSE,7302,NA,4/3/2016 13:41,FALSE,NA,716622000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2543,FALSE,FALSE,NA,NA,1
653,"""@Margee11: #WISCONSIN VOTE SMART @tedcruz RECORDS R SEALED.. WHAT IS HE HIDING? SAVE AMERICA W/ @realDonaldTrump https://t.co/kMuAoGF99S""",FALSE,12995,NA,4/3/2016 13:40,FALSE,NA,716621000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6695,FALSE,FALSE,NA,NA,1
654,"""@Wheels155:@CNN is reviewing the week;but majority of the show about @realDonaldTrump cuz there would be 0.0 ratings if not. Media's a JOKE",FALSE,8164,NA,4/3/2016 13:37,FALSE,NA,716621000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2470,FALSE,FALSE,NA,NA,1
655,I will be on @FoxNewsSunday with Chris Wallace this morning. Enjoy!,FALSE,8065,NA,4/3/2016 12:16,FALSE,NA,716600000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2178,FALSE,FALSE,NA,NA,1
656,"""@FaceTheNation: Tune in for our sit-down interview with Republican frontrunner @realDonaldTrump! https://t.co/oVm8ozIC8h""",FALSE,9066,NA,4/3/2016 11:36,FALSE,NA,716590000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2669,FALSE,FALSE,NA,NA,1
657,Thank you Eau Claire; Wisconsin.   #VoteTrump on Tuesday; April 5th!  MAKE AMERICA GREAT AGAIN! https://t.co/JI5JqwHnMC,FALSE,14868,NA,4/3/2016 3:15,FALSE,NA,716464000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4828,FALSE,FALSE,NA,NA,-1
658,I will be interviewed by @jdickerson on @FaceTheNation tomorrow morning. Enjoy! #Trump2016,FALSE,8881,NA,4/3/2016 3:09,FALSE,NA,716463000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2699,FALSE,FALSE,NA,NA,-1
659,A GREAT DAY IN WISCONSIN!  Thank you #Racine &amp; #Wausau! Just arrived in #EauClaire! #Trump2016  #WIPrimary #TrumpTrain https://t.co/a0iKqNepD5,FALSE,14325,NA,4/2/2016 23:51,FALSE,NA,716413000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4799,FALSE,FALSE,NA,NA,-1
660,.@FoxNews should be ashamed for allowing experts to explain how to make a nuclear attack!,FALSE,13954,NA,4/2/2016 20:31,FALSE,NA,716362000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4865,FALSE,FALSE,NA,NA,-1
661,.@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear; which you would agree with!,FALSE,12960,NA,4/2/2016 20:30,FALSE,NA,716362000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3788,FALSE,FALSE,NA,NA,-1
662,Great honor to have @GOP General Counsel; #JohnRyder as a Trump delegate in TN. RNC meeting well worth it! Unifying the party!,FALSE,13779,NA,4/2/2016 20:19,FALSE,NA,716359000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4905,FALSE,FALSE,NA,NA,-1
663,Join me on Monday; April 4th in Milwaukee! #WIPrimary #Trump2016  Tickets: https://t.co/L0PmEwdRxn https://t.co/F7P4s6oAzN,FALSE,9539,NA,4/2/2016 19:18,FALSE,NA,716344000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3945,FALSE,FALSE,NA,NA,-1
664,Wisconsin has suffered a great loss of jobs and trade; but if I win; all of the bad things happening in the U.S. will be rapidly reversed!,FALSE,23564,NA,4/2/2016 11:15,FALSE,NA,716222000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8115,FALSE,FALSE,NA,NA,1
